Tenure Months,Monthly Charges,Total Charges,charge_per_tenure,num_additional_services,tenure_bucket,Contract,Churn Value
9,70.05,657.5,7.005,0,0-12,Month-to-month,0
53,19.5,1050.5,0.3611111111111111,0,49-72,Two year,0
5,78.75,426.35,13.125,1,0-12,Month-to-month,0
71,69.2,4982.5,0.9611111111111111,3,49-72,One year,0
1,19.55,19.55,9.775,0,0-12,Month-to-month,0
72,103.65,7634.8,1.41986301369863,4,49-72,Two year,0
4,54.7,235.05,10.940000000000001,2,0-12,Month-to-month,0
59,54.15,3116.15,0.9025,1,49-72,Two year,0
31,84.85,2633.4,2.6515625,1,25-48,Month-to-month,0
3,20.0,49.65,5.0,0,0-12,Month-to-month,0
49,99.25,4920.8,1.985,4,49-72,One year,0
2,19.35,46.35,6.45,0,0-12,Month-to-month,0
55,94.75,5276.1,1.6919642857142858,3,49-72,One year,0
72,114.05,8289.2,1.5623287671232877,6,49-72,Two year,0
36,74.9,2659.45,2.0243243243243243,0,25-48,Month-to-month,0
10,19.8,196.75,1.8,0,0-12,Month-to-month,0
72,80.85,5824.75,1.1075342465753424,5,49-72,Two year,0
28,54.65,1517.5,1.8844827586206896,2,25-48,Month-to-month,0
38,91.7,3479.05,2.3512820512820514,2,25-48,Month-to-month,0
61,118.6,7365.7,1.9129032258064516,6,49-72,One year,0
52,24.55,1331.05,0.46320754716981133,0,49-72,Two year,0
67,19.45,1195.95,0.28602941176470587,0,49-72,One year,0
34,116.15,3946.9,3.318571428571429,6,25-48,Two year,0
54,80.6,4299.95,1.4654545454545453,5,49-72,Two year,0
1,20.3,20.3,10.15,0,0-12,Month-to-month,0
46,99.8,4391.25,2.123404255319149,4,25-48,Month-to-month,0
55,75.0,4213.9,1.3392857142857142,4,49-72,One year,0
1,19.9,19.9,9.95,0,0-12,Month-to-month,0
64,80.3,5017.7,1.2353846153846153,2,49-72,One year,0
58,84.3,4916.4,1.428813559322034,5,49-72,Two year,0
56,54.05,2959.8,0.9482456140350877,4,49-72,One year,0
72,104.9,7559.55,1.4369863013698632,5,49-72,Two year,0
72,97.25,7133.1,1.332191780821918,3,49-72,One year,0
22,83.05,1799.3,3.610869565217391,1,13-24,Month-to-month,0
39,41.1,1597.05,1.0275,3,25-48,Month-to-month,0
12,45.0,524.35,3.4615384615384617,0,0-12,Month-to-month,0
54,74.55,4191.45,1.3554545454545455,4,49-72,Two year,0
18,40.2,711.95,2.115789473684211,3,13-24,One year,0
32,70.5,2201.75,2.1363636363636362,4,25-48,One year,0
41,19.75,806.95,0.47023809523809523,0,25-48,One year,0
67,24.65,1620.45,0.3625,0,49-72,Two year,0
65,104.25,6812.95,1.5795454545454546,4,49-72,Month-to-month,0
25,78.35,1837.9,3.0134615384615384,5,25-48,Month-to-month,0
67,109.7,7344.45,1.613235294117647,5,49-72,One year,0
43,33.45,1500.25,0.7602272727272728,2,25-48,Month-to-month,0
24,94.6,2283.15,3.784,3,13-24,Month-to-month,0
69,20.2,1376.5,0.28857142857142853,0,49-72,Two year,0
37,20.3,755.4,0.5342105263157895,0,25-48,One year,0
20,39.4,825.4,1.8761904761904762,3,13-24,Two year,0
7,69.15,488.65,8.64375,0,0-12,Month-to-month,0
41,51.35,2075.1,1.2226190476190477,3,25-48,One year,0
54,100.05,5299.65,1.819090909090909,4,49-72,One year,0
69,20.3,1356.3,0.29000000000000004,0,49-72,Two year,0
53,94.45,5042.75,1.7490740740740742,4,49-72,One year,0
18,46.4,812.4,2.442105263157895,3,13-24,One year,0
64,104.05,6605.55,1.6007692307692307,5,49-72,Two year,0
20,24.9,505.95,1.1857142857142857,0,13-24,Month-to-month,0
57,59.6,3509.4,1.0275862068965518,3,49-72,One year,0
63,108.5,6991.9,1.6953125,5,49-72,Two year,0
13,40.55,590.35,2.8964285714285714,3,13-24,Two year,0
48,58.95,2789.7,1.203061224489796,2,25-48,One year,0
57,20.75,1123.15,0.3577586206896552,0,49-72,Two year,0
71,113.15,7953.25,1.5715277777777779,5,49-72,One year,0
7,48.8,349.8,6.1,0,0-12,Month-to-month,0
16,63.05,1067.05,3.7088235294117644,1,13-24,Month-to-month,0
34,100.85,3527.3,2.8814285714285712,3,25-48,Month-to-month,0
16,80.55,1248.9,4.738235294117647,1,13-24,Month-to-month,0
48,64.4,3035.35,1.3142857142857145,3,25-48,One year,0
58,75.2,4300.8,1.2745762711864408,4,49-72,One year,0
72,84.9,6065.3,1.1630136986301371,5,49-72,Two year,0
7,19.3,144.95,2.4125,0,0-12,Month-to-month,0
30,74.65,2308.6,2.4080645161290324,5,25-48,One year,0
31,59.05,1882.8,1.8453125,1,25-48,Month-to-month,0
46,69.1,3255.35,1.4702127659574467,3,25-48,One year,0
50,20.55,1067.65,0.40294117647058825,0,49-72,Two year,0
28,76.55,2065.4,2.639655172413793,1,25-48,Month-to-month,0
66,62.5,4136.4,0.9328358208955224,6,49-72,Two year,0
41,94.9,3848.0,2.2595238095238095,3,25-48,Month-to-month,0
72,111.65,8022.85,1.5294520547945207,5,49-72,Two year,0
7,19.9,173.15,2.4875,0,0-12,One year,0
38,20.45,781.25,0.5243589743589744,0,25-48,Month-to-month,0
44,106.05,4510.8,2.3566666666666665,5,25-48,One year,0
47,113.45,5317.8,2.363541666666667,6,25-48,One year,0
53,92.55,4779.45,1.7138888888888888,3,49-72,Month-to-month,0
4,65.6,250.1,13.12,2,0-12,Month-to-month,0
20,84.35,1745.2,4.016666666666667,1,13-24,Month-to-month,0
57,71.1,4140.1,1.225862068965517,3,49-72,One year,0
44,85.15,3670.5,1.8922222222222222,3,25-48,Month-to-month,0
24,49.7,1167.8,1.9880000000000002,1,13-24,Month-to-month,0
15,30.2,469.65,1.8875,1,13-24,Month-to-month,0
24,56.35,1381.2,2.254,2,13-24,Month-to-month,0
33,107.55,3645.5,3.163235294117647,4,25-48,Month-to-month,0
58,19.85,1158.85,0.3364406779661017,0,49-72,Two year,0
72,95.9,6954.15,1.3136986301369864,3,49-72,Two year,0
71,23.85,1672.1,0.33125000000000004,0,49-72,Two year,0
51,83.85,4307.1,1.6124999999999998,6,49-72,Two year,0
72,84.8,6141.65,1.1616438356164382,3,49-72,Two year,0
14,76.1,1054.8,5.073333333333333,5,13-24,Two year,0
72,74.55,5430.65,1.0212328767123287,4,49-72,Two year,0
22,39.2,849.9,1.7043478260869567,2,13-24,Month-to-month,0
2,79.55,151.75,26.516666666666666,1,0-12,Month-to-month,0
15,19.6,299.4,1.225,0,13-24,Month-to-month,0
51,19.55,1086.75,0.37596153846153846,0,49-72,Two year,0
70,39.15,2692.75,0.5514084507042253,3,49-72,Two year,0
71,20.1,1389.6,0.2791666666666667,0,49-72,Two year,0
39,99.95,3767.4,2.4987500000000002,3,25-48,Month-to-month,0
61,59.8,3641.5,0.964516129032258,2,49-72,Month-to-month,0
52,49.75,2535.55,0.9386792452830188,1,49-72,Month-to-month,0
64,108.5,6880.85,1.6692307692307693,5,49-72,One year,0
62,60.15,3753.2,0.9547619047619047,3,49-72,Two year,0
30,19.05,637.55,0.614516129032258,0,25-48,Two year,0
63,84.0,5329.55,1.3125,6,49-72,One year,0
1,44.55,44.55,22.275,0,0-12,Month-to-month,0
15,103.45,1539.8,6.465625,4,13-24,Month-to-month,0
27,80.65,2209.75,2.880357142857143,2,25-48,One year,0
4,57.2,223.75,11.440000000000001,5,0-12,Month-to-month,0
72,110.75,7751.7,1.5171232876712328,5,49-72,Two year,0
45,24.7,1174.35,0.5369565217391304,0,25-48,One year,0
45,97.05,4385.05,2.109782608695652,4,25-48,Month-to-month,0
36,76.35,2606.35,2.0635135135135134,5,25-48,One year,0
1,18.9,18.9,9.45,0,0-12,Month-to-month,0
16,74.45,1261.35,4.379411764705883,0,13-24,Month-to-month,0
71,84.4,5969.3,1.1722222222222223,6,49-72,Two year,0
10,24.4,253.9,2.2181818181818183,0,0-12,Month-to-month,0
20,20.05,400.0,0.9547619047619048,0,13-24,Two year,0
4,55.5,227.35,11.1,1,0-12,Month-to-month,0
29,84.3,2357.75,2.81,1,25-48,Month-to-month,0
2,100.2,198.5,33.4,4,0-12,Month-to-month,0
29,19.4,554.25,0.6466666666666666,0,25-48,Two year,0
13,20.4,251.65,1.457142857142857,0,13-24,Month-to-month,0
59,94.75,5597.65,1.5791666666666666,3,49-72,Month-to-month,0
18,44.35,768.05,2.3342105263157897,0,13-24,Month-to-month,0
17,74.55,1215.8,4.141666666666667,4,13-24,Month-to-month,0
47,73.6,3522.65,1.5333333333333332,4,25-48,Two year,0
19,50.1,910.45,2.505,0,13-24,Month-to-month,0
68,53.0,3656.25,0.7681159420289855,4,49-72,Two year,0
2,19.85,52.0,6.616666666666667,0,0-12,Month-to-month,0
7,24.35,150.85,3.04375,0,0-12,One year,0
18,19.55,389.25,1.0289473684210526,0,13-24,Month-to-month,0
71,25.05,1873.7,0.34791666666666665,0,49-72,Two year,0
13,93.8,1261.0,6.7,3,13-24,Month-to-month,0
72,103.75,7346.2,1.4212328767123288,4,49-72,Two year,0
66,56.75,3708.4,0.8470149253731343,4,49-72,Two year,0
24,20.8,469.65,0.8320000000000001,0,13-24,One year,0
56,24.45,1385.85,0.42894736842105263,0,49-72,Two year,0
22,25.6,548.8,1.1130434782608696,0,13-24,One year,0
42,59.65,2536.55,1.3872093023255814,3,25-48,Month-to-month,0
72,83.3,6042.7,1.141095890410959,5,49-72,Two year,0
12,79.55,958.25,6.119230769230769,1,0-12,Month-to-month,0
71,24.45,1730.65,0.33958333333333335,0,49-72,Two year,0
26,19.2,459.6,0.7111111111111111,0,25-48,One year,0
7,29.8,201.95,3.725,1,0-12,Month-to-month,0
6,45.5,285.2,6.5,0,0-12,Month-to-month,0
51,30.05,1529.45,0.5778846153846154,1,49-72,Month-to-month,0
72,65.65,4664.5,0.8993150684931508,6,49-72,Two year,0
47,74.05,3496.3,1.5427083333333333,4,25-48,Two year,0
62,110.75,7053.35,1.757936507936508,5,49-72,One year,0
16,19.7,301.55,1.1588235294117646,0,13-24,Two year,0
6,49.5,312.7,7.071428571428571,1,0-12,Month-to-month,0
69,43.95,2960.1,0.6278571428571429,3,49-72,Two year,0
64,111.15,6953.4,1.7100000000000002,5,49-72,Month-to-month,0
25,20.6,541.5,0.7923076923076924,0,25-48,Month-to-month,0
6,19.65,116.85,2.807142857142857,0,0-12,Two year,0
66,115.8,7942.15,1.7283582089552239,6,49-72,One year,0
61,88.65,5321.25,1.4298387096774194,5,49-72,Two year,0
43,94.5,4156.8,2.147727272727273,3,25-48,Month-to-month,0
12,20.1,223.6,1.5461538461538462,0,0-12,Month-to-month,0
23,34.65,768.45,1.4437499999999999,1,13-24,Month-to-month,0
71,52.3,3765.05,0.7263888888888889,4,49-72,Month-to-month,0
34,65.0,2157.5,1.8571428571428572,2,25-48,Month-to-month,0
41,35.45,1391.65,0.8440476190476192,2,25-48,One year,0
72,19.7,1379.8,0.26986301369863014,0,49-72,Two year,0
14,95.6,1273.3,6.373333333333333,2,13-24,Month-to-month,0
41,19.85,810.45,0.47261904761904766,0,25-48,Two year,0
23,81.85,1810.85,3.4104166666666664,1,13-24,One year,0
71,109.3,7782.85,1.5180555555555555,6,49-72,Two year,0
72,25.4,1797.1,0.347945205479452,0,49-72,Two year,0
6,69.8,377.85,9.971428571428572,0,0-12,Month-to-month,0
23,20.0,445.3,0.8333333333333334,0,13-24,One year,0
72,109.9,7624.2,1.5054794520547945,6,49-72,Two year,0
7,50.3,355.1,6.2875,1,0-12,Month-to-month,0
9,101.5,906.85,10.15,4,0-12,Month-to-month,0
12,89.15,1057.55,6.857692307692308,2,0-12,Month-to-month,0
1,19.4,19.4,9.7,0,0-12,Month-to-month,0
48,29.9,1388.75,0.610204081632653,1,25-48,One year,0
20,78.8,1641.3,3.7523809523809524,1,13-24,Month-to-month,0
10,19.3,185.2,1.7545454545454546,0,0-12,One year,0
20,96.8,1826.7,4.609523809523809,3,13-24,Month-to-month,0
20,20.65,417.5,0.9833333333333333,0,13-24,One year,0
19,19.8,344.5,0.99,0,13-24,One year,0
22,104.6,2180.55,4.547826086956522,5,13-24,Month-to-month,0
35,80.05,2835.9,2.223611111111111,1,25-48,Month-to-month,0
1,45.15,45.15,22.575,0,0-12,Month-to-month,0
39,73.15,2730.85,1.82875,0,25-48,Month-to-month,0
54,99.1,5437.1,1.8018181818181818,4,49-72,One year,0
56,105.35,5794.45,1.8482456140350876,4,49-72,Month-to-month,0
18,45.65,747.2,2.4026315789473682,0,13-24,Month-to-month,0
16,79.95,1267.95,4.702941176470588,1,13-24,Month-to-month,0
68,54.45,3674.95,0.7891304347826087,2,49-72,One year,0
53,25.1,1275.6,0.46481481481481485,0,49-72,Two year,0
72,84.7,5893.9,1.1602739726027398,5,49-72,Two year,0
9,75.85,724.65,7.584999999999999,0,0-12,Month-to-month,0
30,48.8,1536.75,1.5741935483870966,1,25-48,Month-to-month,0
18,35.2,607.3,1.8526315789473686,2,13-24,Month-to-month,0
55,76.25,4154.55,1.3616071428571428,4,49-72,One year,0
33,24.9,847.8,0.7323529411764705,0,25-48,One year,0
44,54.3,2390.45,1.2066666666666666,4,25-48,Two year,0
30,66.3,1923.5,2.138709677419355,3,25-48,Month-to-month,0
71,20.9,1493.2,0.29027777777777775,0,49-72,Two year,0
1,75.35,75.35,37.675,1,0-12,Month-to-month,0
23,104.45,2184.85,4.352083333333334,4,13-24,Month-to-month,0
22,49.45,1031.4,2.15,3,13-24,One year,0
49,19.45,921.3,0.389,0,49-72,One year,0
42,92.15,3875.4,2.1430232558139535,3,25-48,Month-to-month,0
7,19.85,144.15,2.48125,0,0-12,Two year,0
67,100.25,6689.0,1.474264705882353,4,49-72,One year,0
15,95.7,1451.1,5.98125,3,13-24,Month-to-month,0
67,93.15,6368.2,1.3698529411764706,3,49-72,Two year,0
53,69.7,3729.6,1.2907407407407407,4,49-72,Two year,0
21,19.8,350.1,0.9,0,13-24,One year,0
40,71.35,2847.2,1.7402439024390242,4,25-48,Month-to-month,0
22,20.75,452.35,0.9021739130434783,0,13-24,One year,0
39,40.6,1494.5,1.0150000000000001,2,25-48,Month-to-month,0
2,20.35,41.85,6.783333333333334,0,0-12,Month-to-month,0
57,19.75,1272.05,0.34051724137931033,0,49-72,Two year,0
8,54.4,475.1,6.044444444444444,1,0-12,Month-to-month,0
7,20.45,150.75,2.55625,0,0-12,Month-to-month,0
49,66.15,3199.0,1.3230000000000002,2,49-72,Two year,0
65,89.85,5844.65,1.3613636363636363,3,49-72,One year,0
55,45.05,2462.6,0.8044642857142856,0,49-72,One year,0
71,86.85,6263.8,1.2062499999999998,6,49-72,Two year,0
35,96.75,3403.4,2.6875,4,25-48,Month-to-month,0
17,106.65,1672.1,5.925000000000001,5,13-24,Month-to-month,0
72,110.15,7881.2,1.5089041095890412,5,49-72,Two year,0
28,82.85,2320.8,2.856896551724138,2,25-48,One year,0
18,20.1,370.5,1.0578947368421054,0,13-24,Two year,0
52,59.45,3043.7,1.1216981132075472,2,49-72,Month-to-month,0
47,58.6,2723.4,1.2208333333333334,2,25-48,Month-to-month,0
23,49.7,1081.25,2.0708333333333333,1,13-24,Month-to-month,0
66,65.85,4097.05,0.9828358208955223,4,49-72,Two year,0
8,73.5,632.2,8.166666666666666,0,0-12,Month-to-month,0
71,113.65,8166.8,1.5784722222222223,6,49-72,Two year,0
50,83.4,4113.7,1.635294117647059,2,49-72,Month-to-month,0
46,65.65,3047.15,1.396808510638298,4,25-48,Two year,0
66,61.35,4193.4,0.9156716417910448,5,49-72,Two year,0
42,85.9,3729.75,1.9976744186046513,2,25-48,Month-to-month,0
5,75.65,399.45,12.608333333333334,1,0-12,Month-to-month,0
29,70.9,1964.6,2.3633333333333337,3,25-48,One year,0
27,49.85,1336.15,1.780357142857143,1,25-48,Month-to-month,0
25,20.1,486.05,0.7730769230769231,0,25-48,Two year,0
57,103.05,5925.75,1.7767241379310343,5,49-72,Month-to-month,0
47,99.7,4747.2,2.0770833333333334,3,25-48,Month-to-month,0
13,81.9,1028.9,5.8500000000000005,1,13-24,Month-to-month,0
71,66.2,4692.55,0.9194444444444445,2,49-72,One year,0
1,19.75,19.75,9.875,0,0-12,Month-to-month,0
2,72.6,154.3,24.2,0,0-12,Month-to-month,0
55,116.5,6382.55,2.080357142857143,6,49-72,Month-to-month,0
71,106.8,7623.2,1.4833333333333334,4,49-72,Two year,0
50,24.95,1261.45,0.4892156862745098,0,49-72,Two year,0
1,89.25,89.25,44.625,2,0-12,Month-to-month,0
5,19.25,86.05,3.2083333333333335,0,0-12,Month-to-month,0
66,104.55,6779.05,1.5604477611940297,5,49-72,One year,0
49,87.2,4345.0,1.744,6,49-72,One year,0
3,30.75,82.85,7.6875,1,0-12,Month-to-month,0
66,25.7,1714.55,0.38358208955223877,0,49-72,One year,0
11,86.2,893.2,7.183333333333334,1,0-12,Month-to-month,0
28,30.1,810.85,1.0379310344827586,1,25-48,Month-to-month,0
65,99.35,6347.55,1.5053030303030301,4,49-72,Two year,0
62,19.2,1123.65,0.30476190476190473,0,49-72,Two year,0
2,20.1,43.15,6.7,0,0-12,Month-to-month,0
2,20.35,35.1,6.783333333333334,0,0-12,Month-to-month,0
55,25.65,1388.0,0.45803571428571427,0,49-72,Two year,0
41,94.55,3851.45,2.251190476190476,3,25-48,Month-to-month,0
30,94.4,2638.1,3.045161290322581,3,25-48,One year,0
17,56.1,946.95,3.1166666666666667,2,13-24,One year,0
16,68.25,1114.85,4.014705882352941,4,13-24,Two year,0
72,24.75,1777.6,0.339041095890411,0,49-72,Two year,0
9,76.25,684.85,7.625,0,0-12,Month-to-month,0
1,74.35,74.35,37.175,1,0-12,Month-to-month,0
23,54.15,1312.45,2.25625,2,13-24,Month-to-month,0
8,19.45,159.2,2.161111111111111,0,0-12,Month-to-month,0
19,34.95,610.2,1.7475,2,13-24,Month-to-month,0
7,53.65,404.35,6.70625,1,0-12,Month-to-month,0
61,104.0,6363.45,1.6774193548387097,4,49-72,One year,0
57,70.35,4124.65,1.2129310344827586,4,49-72,Two year,0
15,64.85,950.75,4.053125,3,13-24,One year,0
1,19.65,19.65,9.825,0,0-12,Month-to-month,0
12,45.9,505.95,3.5307692307692307,0,0-12,Month-to-month,0
54,20.0,1149.65,0.36363636363636365,0,49-72,Two year,0
4,44.8,169.65,8.959999999999999,0,0-12,Month-to-month,0
20,20.35,393.15,0.9690476190476192,0,13-24,One year,0
26,45.8,1147.0,1.6962962962962962,3,25-48,Month-to-month,0
53,108.95,5718.2,2.017592592592593,5,49-72,One year,0
68,64.35,4539.6,0.9326086956521739,6,49-72,Two year,0
72,90.8,6397.6,1.2438356164383562,6,49-72,Two year,0
12,24.95,280.4,1.919230769230769,0,0-12,One year,0
68,84.7,5711.05,1.227536231884058,2,49-72,Two year,0
50,70.8,3478.15,1.388235294117647,4,49-72,One year,0
41,104.4,4133.95,2.4857142857142858,4,25-48,Month-to-month,0
30,101.5,2917.65,3.274193548387097,3,25-48,Month-to-month,0
1,54.3,54.3,27.15,1,0-12,Month-to-month,0
29,103.95,2964.8,3.4650000000000003,3,25-48,Month-to-month,0
23,91.1,2198.3,3.795833333333333,6,13-24,Two year,0
60,19.95,1189.9,0.32704918032786884,0,49-72,Two year,0
72,26.45,1914.5,0.36232876712328765,0,49-72,Two year,0
72,75.1,5336.35,1.0287671232876712,5,49-72,Two year,0
66,108.1,7238.6,1.6134328358208954,4,49-72,One year,0
72,110.15,7998.8,1.5089041095890412,5,49-72,Two year,0
51,111.5,5703.25,2.144230769230769,5,49-72,One year,0
70,106.5,7397.0,1.5,4,49-72,One year,0
9,19.9,164.6,1.9899999999999998,0,0-12,One year,0
59,111.1,6555.2,1.8516666666666666,5,49-72,Two year,0
3,70.7,225.65,17.675,3,0-12,Month-to-month,0
38,24.85,955.75,0.6371794871794872,0,25-48,Month-to-month,0
37,91.2,3382.3,2.4,3,25-48,Month-to-month,0
37,65.6,2313.8,1.726315789473684,4,25-48,Two year,0
14,59.45,780.85,3.9633333333333334,3,13-24,Month-to-month,0
72,109.95,7852.4,1.5061643835616438,5,49-72,Two year,0
72,38.5,2763.0,0.5273972602739726,3,49-72,Two year,0
17,92.55,1614.7,5.141666666666667,2,13-24,Month-to-month,0
10,24.5,270.15,2.227272727272727,0,0-12,Month-to-month,0
0,19.7,0.0,19.7,0,0-12,One year,0
1,20.6,20.6,10.3,0,0-12,Month-to-month,0
29,58.0,1734.5,1.9333333333333333,3,25-48,One year,0
65,107.45,7047.5,1.6280303030303032,4,49-72,One year,0
8,65.5,573.15,7.277777777777778,3,0-12,Month-to-month,0
61,25.45,1538.6,0.4104838709677419,0,49-72,Two year,0
45,100.15,4459.8,2.1771739130434784,3,25-48,One year,0
72,104.45,7459.0,1.4308219178082193,4,49-72,One year,0
12,21.15,306.05,1.626923076923077,0,0-12,Month-to-month,0
7,96.2,639.7,12.025,2,0-12,Month-to-month,0
9,44.4,348.15,4.4399999999999995,0,0-12,Month-to-month,0
58,94.35,5563.65,1.5991525423728812,3,49-72,Two year,0
2,20.3,40.25,6.766666666666667,0,0-12,Month-to-month,0
40,105.75,4228.55,2.5792682926829267,4,25-48,One year,0
9,81.15,784.45,8.115,1,0-12,Month-to-month,0
41,89.55,3729.75,2.132142857142857,3,25-48,One year,0
26,54.75,1406.9,2.0277777777777777,2,25-48,Month-to-month,0
33,53.75,1857.3,1.5808823529411764,2,25-48,One year,0
68,105.75,7322.5,1.5326086956521738,5,49-72,One year,0
65,105.85,6725.5,1.6037878787878788,5,49-72,Two year,0
55,64.2,3627.3,1.1464285714285716,3,49-72,One year,0
19,87.7,1725.95,4.385,2,13-24,One year,0
45,89.3,4192.15,1.941304347826087,2,25-48,Month-to-month,0
70,20.15,1411.2,0.2838028169014084,0,49-72,Two year,0
12,20.05,264.55,1.5423076923076924,0,0-12,Two year,0
72,67.2,4671.7,0.9205479452054794,6,49-72,Two year,0
12,94.55,1173.55,7.273076923076923,2,0-12,Month-to-month,0
71,107.5,7713.55,1.4930555555555556,5,49-72,Month-to-month,0
35,73.0,2471.25,2.0277777777777777,4,25-48,One year,0
70,114.75,7842.3,1.6161971830985915,6,49-72,Two year,0
31,76.05,2227.8,2.3765625,0,25-48,Month-to-month,0
30,77.9,2351.45,2.512903225806452,0,25-48,Month-to-month,0
33,90.65,2989.6,2.6661764705882356,2,25-48,Month-to-month,0
54,110.45,6077.75,2.0081818181818183,5,49-72,Two year,0
59,68.7,4070.95,1.145,3,49-72,One year,0
55,44.85,2479.05,0.8008928571428572,3,49-72,Month-to-month,0
69,29.8,2134.3,0.4257142857142857,1,49-72,One year,0
66,88.9,6000.1,1.326865671641791,2,49-72,One year,0
37,58.75,2203.1,1.5460526315789473,3,25-48,One year,0
9,19.85,183.15,1.985,0,0-12,One year,0
69,86.9,6194.1,1.2414285714285715,5,49-72,Two year,0
10,59.65,638.95,5.422727272727273,2,0-12,Month-to-month,0
13,66.4,831.75,4.742857142857143,2,13-24,Month-to-month,0
69,20.15,1337.5,0.2878571428571428,0,49-72,Two year,0
66,108.1,7181.95,1.6134328358208954,5,49-72,One year,0
46,56.9,2560.1,1.2106382978723405,3,25-48,One year,0
56,109.6,5953.0,1.9228070175438596,5,49-72,Month-to-month,0
70,25.15,1790.15,0.35422535211267603,0,49-72,Two year,0
33,79.15,2531.4,2.3279411764705884,4,25-48,One year,0
72,66.75,4760.3,0.9143835616438356,3,49-72,Two year,0
19,48.8,953.65,2.44,1,13-24,Month-to-month,0
71,80.7,5705.05,1.1208333333333333,5,49-72,Two year,0
1,20.55,20.55,10.275,0,0-12,Month-to-month,0
61,115.1,6993.65,1.8564516129032258,6,49-72,One year,0
71,59.7,4122.65,0.8291666666666667,5,49-72,Two year,0
68,86.45,5762.95,1.2528985507246377,2,49-72,One year,0
46,33.7,1537.85,0.7170212765957448,2,25-48,One year,0
33,80.1,2603.3,2.355882352941176,1,25-48,One year,0
53,104.05,5566.4,1.9268518518518518,5,49-72,Two year,0
50,108.75,5431.9,2.1323529411764706,5,49-72,Month-to-month,0
57,41.1,2258.25,0.7086206896551724,3,49-72,One year,0
54,20.35,1092.35,0.37000000000000005,0,49-72,Two year,0
60,105.9,6401.25,1.736065573770492,4,49-72,Month-to-month,0
10,65.5,616.9,5.954545454545454,3,0-12,Month-to-month,0
43,40.45,1912.85,0.9193181818181819,3,25-48,Month-to-month,0
13,70.45,849.1,5.0321428571428575,0,13-24,Month-to-month,0
43,78.8,3460.3,1.7909090909090908,5,25-48,Two year,0
1,90.1,90.1,45.05,2,0-12,Month-to-month,0
69,82.45,5555.3,1.177857142857143,5,49-72,Two year,0
61,20.25,1278.8,0.32661290322580644,0,49-72,Two year,0
43,66.25,2907.35,1.5056818181818181,3,25-48,Month-to-month,0
56,89.7,4952.95,1.5736842105263158,2,49-72,Month-to-month,0
70,64.55,4504.9,0.9091549295774648,6,49-72,Two year,0
49,93.65,4520.15,1.8730000000000002,3,49-72,One year,0
32,73.6,2316.85,2.23030303030303,5,25-48,Two year,0
72,109.75,8075.35,1.5034246575342465,5,49-72,Two year,0
37,61.45,2302.35,1.6171052631578948,3,25-48,Two year,0
69,106.4,7251.9,1.52,5,49-72,One year,0
26,81.9,2078.55,3.0333333333333337,5,25-48,Month-to-month,0
58,105.2,6225.4,1.7830508474576272,4,49-72,One year,0
24,54.6,1242.25,2.184,1,13-24,One year,0
5,20.55,99.45,3.4250000000000003,0,0-12,One year,0
30,19.7,599.25,0.635483870967742,0,25-48,Two year,0
55,66.05,3462.1,1.1794642857142856,3,49-72,One year,0
44,54.05,2375.2,1.201111111111111,5,25-48,Two year,0
47,58.9,2813.05,1.2270833333333333,3,25-48,One year,0
64,96.9,6314.35,1.4907692307692308,4,49-72,One year,0
1,19.1,19.1,9.55,0,0-12,Month-to-month,0
20,50.0,1003.05,2.380952380952381,1,13-24,Month-to-month,0
37,45.4,1593.1,1.194736842105263,3,25-48,Two year,0
30,85.45,2509.95,2.7564516129032257,1,25-48,Month-to-month,0
38,84.1,3187.65,2.1564102564102563,5,25-48,One year,0
52,66.25,3330.1,1.25,6,49-72,Two year,0
71,76.9,5522.7,1.0680555555555555,5,49-72,Two year,0
66,74.6,4798.4,1.1134328358208954,4,49-72,Two year,0
72,116.95,8594.4,1.6020547945205479,6,49-72,Two year,0
25,40.65,970.55,1.5634615384615385,2,25-48,One year,0
69,114.35,7665.8,1.6335714285714285,6,49-72,Two year,0
53,69.7,3686.05,1.2907407407407407,3,49-72,Two year,0
26,98.65,2537.0,3.653703703703704,4,25-48,Month-to-month,0
21,61.65,1393.6,2.8022727272727272,2,13-24,Month-to-month,0
1,89.35,89.35,44.675,2,0-12,Month-to-month,0
48,95.4,4445.3,1.9469387755102041,3,25-48,Month-to-month,0
26,35.4,978.6,1.3111111111111111,2,25-48,One year,0
60,19.95,1258.15,0.32704918032786884,0,49-72,Two year,0
18,19.25,331.35,1.013157894736842,0,13-24,Month-to-month,0
4,20.4,84.75,4.08,0,0-12,One year,0
65,24.75,1715.1,0.375,0,49-72,Two year,0
70,25.35,1715.15,0.3570422535211268,0,49-72,Two year,0
62,20.0,1250.1,0.31746031746031744,0,49-72,Two year,0
66,59.75,3996.8,0.8917910447761194,2,49-72,Two year,0
65,82.5,5215.1,1.25,5,49-72,Two year,0
34,20.35,673.2,0.5814285714285715,0,25-48,Month-to-month,0
16,90.8,1442.2,5.341176470588235,2,13-24,Month-to-month,0
50,104.95,5222.35,2.057843137254902,4,49-72,Month-to-month,0
71,105.25,7291.75,1.4618055555555556,5,49-72,Two year,0
18,23.75,424.5,1.25,0,13-24,One year,0
4,61.3,249.4,12.26,2,0-12,Month-to-month,0
58,75.8,4415.75,1.2847457627118644,4,49-72,Two year,0
56,98.0,5270.6,1.719298245614035,3,49-72,One year,0
